bin_centers_kpc,velocity_dispersions_kms,velocity_dispersions_err_kms
0.07105882354461351,12.041043158255976,1.1084678704508715
0.1233375045553121,10.292547904813528,0.9475058354673902
0.16170596130010562,10.970173224018469,1.009886302397922
0.19847798088843888,10.653403875020125,0.9807253201563169
0.2278367729625894,10.365266177858297,0.9542000951096317
0.25701935559551975,12.945781220630503,1.1917557600577215
0.2858506380665126,10.007812061579045,0.9212937764586362
0.31497776227452307,10.725940228497954,0.987402832744976
0.34031834373692593,10.729387675305876,0.9877201959477687
0.3676026431691177,10.33663593113743,0.9515644672660919
0.3986781909857928,11.210428962092589,1.0320036358254683
0.42776987481022394,12.238567708192926,1.1266514791592463
0.45839593926454103,9.58585631245002,0.8824496012061908
0.4908602724379509,10.032293055667894,0.9235474346365475
0.5221013291866545,9.35415011071478,0.8611193163934818
0.5562529702346812,11.271432190090984,1.037619438155987
0.5885144318818998,9.886122642570989,0.9100913574180751
0.6210091877275701,9.17848380571385,0.8449479222330976
0.6563962158933442,11.302741405377553,1.0405016850459
0.6930317421949488,11.140320213677741,1.0255496023971356
0.7284049187951778,10.434023415383367,0.9605297118758702
0.7621227034968402,10.79317253852303,0.9935920685561516
0.8023419512749608,11.120303109310369,1.023706878576693
0.8350316236588777,10.541837418504995,0.9704547953486484
0.8746829635346309,9.657761727332112,0.889069031189181
0.9170334160282642,9.575515504407125,0.8814976526649061
0.9627461372269469,10.017626273633494,0.9221972479098359
1.0120410597250178,9.798180823889052,0.9019956568050344
1.0757917740675549,9.463963169310016,0.8712284278391373
1.152217954293699,9.191953463468812,0.8461879047371972
1.266453933213306,8.652815583041413,0.7965562399103007
1.4654704262117113,7.957055640328075,0.7325063455690717
